 01-01-21,00:00:51,1.056460E+2
 01-01-21,00:01:51,1.056450E+2
 01-01-21,00:02:51,1.056450E+2
 01-01-21,00:03:51,1.056440E+2
 01-01-21,00:04:51,1.056440E+2
 01-01-21,00:05:51,1.056440E+2
 01-01-21,00:06:52,1.056430E+2
 01-01-21,00:07:52,1.056430E+2
 01-01-21,00:08:52,1.056420E+2
 01-01-21,00:09:52,1.056430E+2
 01-01-21,00:10:52,1.056420E+2
 01-01-21,00:11:52,1.056430E+2
 01-01-21,00:12:52,1.056410E+2
 01-01-21,00:13:52,1.056410E+2
 01-01-21,00:14:53,1.056420E+2
 01-01-21,00:15:53,1.056400E+2
 01-01-21,00:16:53,1.056390E+2
 01-01-21,00:17:53,1.056390E+2
 01-01-21,00:18:53,1.056390E+2
 01-01-21,00:19:53,1.056390E+2
 01-01-21,00:20:53,1.056380E+2
 01-01-21,00:21:53,1.056370E+2
 01-01-21,00:22:54,1.056380E+2
 01-01-21,00:23:54,1.056360E+2
 01-01-21,00:24:54,1.056370E+2
 01-01-21,00:25:54,1.056370E+2
 01-01-21,00:26:54,1.056360E+2
 01-01-21,00:27:54,1.056340E+2
 01-01-21,00:28:54,1.056360E+2
 01-01-21,00:29:55,1.056350E+2
 01-01-21,00:30:55,1.056340E+2
 01-01-21,00:31:55,1.056350E+2
 01-01-21,00:32:55,1.056340E+2
 01-01-21,00:33:55,1.056320E+2
 01-01-21,00:34:55,1.056310E+2
 01-01-21,00:35:55,1.056330E+2
 01-01-21,00:36:56,1.056310E+2
 01-01-21,00:37:56,1.056310E+2
 01-01-21,00:38:56,1.056310E+2
 01-01-21,00:39:56,1.056300E+2
 01-01-21,00:40:56,1.056310E+2
 01-01-21,00:41:56,1.056300E+2
 01-01-21,00:42:57,1.056300E+2
 01-01-21,00:43:57,1.056280E+2
 01-01-21,00:44:57,1.056290E+2
 01-01-21,00:45:57,1.056280E+2
 01-01-21,00:46:57,1.056290E+2
 01-01-21,00:47:57,1.056280E+2
 01-01-21,00:48:57,1.056280E+2
 01-01-21,00:49:57,1.056270E+2
 01-01-21,00:50:58,1.056260E+2
 01-01-21,00:51:58,1.056260E+2
 01-01-21,00:52:58,1.056260E+2
 01-01-21,00:53:58,1.056250E+2
 01-01-21,00:54:58,1.056250E+2
 01-01-21,00:55:59,1.056240E+2
 01-01-21,00:56:58,1.056250E+2
 01-01-21,00:57:58,1.056230E+2
 01-01-21,00:58:58,1.056230E+2
 01-01-21,00:59:59,1.056210E+2
 01-01-21,01:00:59,1.056220E+2
 01-01-21,01:01:59,1.056210E+2
 01-01-21,01:02:59,1.056220E+2
 01-01-21,01:03:59,1.056210E+2
 01-01-21,01:04:59,1.056200E+2
 01-01-21,01:05:59,1.056200E+2
 01-01-21,01:06:59,1.056190E+2
 01-01-21,01:07:59,1.056180E+2
 01-01-21,01:09:00,1.056190E+2
 01-01-21,01:10:00,1.056180E+2
 01-01-21,01:11:00,1.056180E+2
 01-01-21,01:12:00,1.056180E+2
 01-01-21,01:13:00,1.056170E+2
 01-01-21,01:14:00,1.056160E+2
 01-01-21,01:15:00,1.056160E+2
 01-01-21,01:16:00,1.056150E+2
 01-01-21,01:17:00,1.056160E+2
 01-01-21,01:18:00,1.056140E+2
 01-01-21,01:19:01,1.056140E+2
 01-01-21,01:20:01,1.056140E+2
 01-01-21,01:21:01,1.056140E+2
 01-01-21,01:22:01,1.056140E+2
 01-01-21,01:23:01,1.056130E+2
 01-01-21,01:24:01,1.056120E+2
 01-01-21,01:25:02,1.056120E+2
 01-01-21,01:26:02,1.056110E+2
 01-01-21,01:27:02,1.056100E+2
 01-01-21,01:28:02,1.056100E+2
 01-01-21,01:29:02,1.056090E+2
 01-01-21,01:30:02,1.056100E+2
 01-01-21,01:31:03,1.056090E+2
 01-01-21,01:32:03,1.056080E+2
 01-01-21,01:33:03,1.056080E+2
 01-01-21,01:34:03,1.056060E+2
 01-01-21,01:35:03,1.056080E+2
 01-01-21,01:36:03,1.056060E+2
 01-01-21,01:37:03,1.056070E+2
 01-01-21,01:38:03,1.056050E+2
 01-01-21,01:39:03,1.056040E+2
 01-01-21,01:40:04,1.056040E+2
 01-01-21,01:41:04,1.056040E+2
 01-01-21,01:42:04,1.056030E+2
 01-01-21,01:43:04,1.056030E+2
 01-01-21,01:44:04,1.056020E+2
 01-01-21,01:45:04,1.056010E+2
 01-01-21,01:46:04,1.056020E+2
 01-01-21,01:47:04,1.056010E+2
 01-01-21,01:48:04,1.056010E+2
 01-01-21,01:49:05,1.055990E+2
 01-01-21,01:50:05,1.055990E+2
 01-01-21,01:51:05,1.055990E+2
 01-01-21,01:52:05,1.055980E+2
 01-01-21,01:53:05,1.055970E+2
 01-01-21,01:54:05,1.055980E+2
 01-01-21,01:55:06,1.055960E+2
 01-01-21,01:56:06,1.055960E+2
 01-01-21,01:57:06,1.055950E+2
 01-01-21,01:58:06,1.055950E+2
 01-01-21,01:59:06,1.055950E+2
 01-01-21,02:00:07,1.055940E+2
 01-01-21,02:01:07,1.055940E+2
 01-01-21,02:02:07,1.055940E+2
 01-01-21,02:03:07,1.055920E+2
 01-01-21,02:04:07,1.055920E+2
 01-01-21,02:05:07,1.055920E+2
 01-01-21,02:06:07,1.055910E+2
 01-01-21,02:07:08,1.055900E+2
 01-01-21,02:08:08,1.055900E+2
 01-01-21,02:09:08,1.055890E+2
 01-01-21,02:10:08,1.055890E+2
 01-01-21,02:11:09,1.055880E+2
 01-01-21,02:12:09,1.055880E+2
 01-01-21,02:13:09,1.055870E+2
 01-01-21,02:14:09,1.055870E+2
 01-01-21,02:15:09,1.055850E+2
 01-01-21,02:16:09,1.055860E+2
 01-01-21,02:17:10,1.055840E+2
 01-01-21,02:18:10,1.055840E+2
 01-01-21,02:19:10,1.055840E+2
 01-01-21,02:20:10,1.055840E+2
 01-01-21,02:21:10,1.055830E+2
 01-01-21,02:22:11,1.055830E+2
 01-01-21,02:23:11,1.055830E+2
 01-01-21,02:24:11,1.055820E+2
 01-01-21,02:25:12,1.055800E+2
 01-01-21,02:26:12,1.055800E+2
 01-01-21,02:27:12,1.055790E+2
 01-01-21,02:28:12,1.055800E+2
 01-01-21,02:29:12,1.055800E+2
 01-01-21,02:30:12,1.055770E+2
 01-01-21,02:31:12,1.055780E+2
