07-05-23y,20:40:42,0.833804241258015607-05-23y,20:40:42,1.242196648341304507-05-23y,20:40:46,-1.386305808143223107-05-23y,20:40:46,0.839144229652969207-05-23y,20:40:46,-3.1152566131225107-05-23y,20:40:48,3.747532684207992607-05-23y,20:40:48,3.579812845547521807-05-23y,20:40:48,-2.62692987013552607-05-23y,20:40:53,3.128569137689433307-05-23y,20:40:53,1.118649739579921807-05-23y,20:40:53,-1.292262769478772707-05-23y,20:40:56,2.642035700480102707-05-23y,20:40:56,1.579336082105325307-05-23y,20:41:01,-2.265528929055432407-05-23y,20:41:03,-3.283436811982969807-05-23y,20:41:03,1.004041511409886407-05-23y,20:41:04,-0.974597255997490907-05-23y,20:41:04,-0.1633927158658110607-05-23y,20:41:06,0.3615043748709978507-05-23y,20:41:06,0.774707871328748507-05-23y,20:41:10,-2.060531277093555307-05-23y,20:41:10,-2.339014879861843507-05-23y,20:41:10,1.295795847367006407-05-23y,20:41:54,2.751487716279567707-05-23y,20:41:54,4.06943082627575407-05-23y,20:41:55,-2.291516348350306507-05-23y,20:41:55,5.15063369612269307-05-23y,20:41:55,4.233865103428767507-05-23y,20:41:56,5.17543671718804507-05-23y,20:41:56,4.48739321793024507-05-23y,20:41:56,-2.662853680750581407-05-23y,20:42:01,4.37317008490422207-05-23y,20:42:01,0.0307745133430810107-05-23y,20:42:01,-1.692269355900418307-05-23y,20:42:01,3.60293932843209707-05-23y,20:42:01,-0.3675312273368911407-05-23y,20:42:03,4.49602443334634607-05-23y,20:42:03,5.75287195611213807-05-23y,20:42:03,1.595034708937108607-05-23y,20:42:04,-2.047342558420705207-05-23y,20:42:04,4.20918529693449107-05-23y,20:42:04,-3.536817025248297307-05-23y,20:42:09,-0.1026254451799708507-05-23y,20:42:09,0.564794232133291707-05-23y,20:42:09,0.4866941788833174507-05-23y,20:42:09,1.53251025004106507-05-23y,20:42:09,5.76600827691294507-05-23y,20:42:13,4.92202656188980107-05-23y,20:42:17,4.06644352725834307-05-23y,20:42:17,3.032125946406382807-05-23y,20:42:17,4.818996719602429507-05-23y,20:42:17,-1.58059094186180807-05-23y,20:42:21,-2.29653460962143207-05-23y,20:42:21,-2.23426098317478707-05-23y,20:42:21,1.99212091267612807-05-23y,20:42:26,1.092836336666404707-05-23y,20:42:28,2.842086384299410607-05-23y,20:42:28,-1.266481136775604407-05-23y,20:42:28,-3.118709381860541407-05-23y,20:42:32,0.2547278507353496507-05-23y,20:42:37,4.76613250805827207-05-23y,20:42:37,2.564468438975121307-05-23y,20:42:37,4.27897689426982107-05-23y,20:42:38,-0.301060412483784107-05-23y,20:42:38,-2.480502349674811807-05-23y,20:42:38,4.4606913636897607-05-23y,20:42:38,3.037907069739507607-05-23y,20:42:38,-1.04094021728613407-05-23y,20:42:42,-1.73918135586639607-05-23y,20:43:33,1.6748574163519252
07-05-23y,20:43:33,-0.8091562884806387
07-05-23y,20:43:33,2.3028793206630325
07-05-23y,20:43:33,-3.443368362670258
07-05-23y,20:43:33,0.028378680015991087
07-05-23y,20:43:35,-1.6990957143171104
07-05-23y,20:43:35,-3.504938424932694
07-05-23y,20:43:40,-0.5459192325550344
07-05-23y,20:43:40,-3.1549416030620354
07-05-23y,20:43:40,4.785692727850435
07-05-23y,20:43:40,-1.6068355282906452
07-05-23y,20:43:41,0.8855095552223031
07-05-23y,20:43:41,3.82046217889546
07-05-23,20:43:54,-2.377242566192222
07-05-23,20:43:54,-3.388674665808926
07-05-23,20:43:57,5.1581775326761665
07-05-23,20:44:02,-1.0096868117144924
07-05-23,20:44:02,5.287112987618908
07-05-23,20:44:05,-1.2488467245115862
07-05-23,20:44:06,2.3222795080894287
07-05-23,20:44:06,-2.0338634159483098
07-05-23,20:44:06,-0.1423675750569542
07-05-23,20:44:06,5.785928934413471
07-05-23,20:44:06,-1.6723679924705628
07-05-23,20:44:09,-0.8674831870978088
07-05-23,20:44:09,2.623223502336304
07-05-23,20:44:09,1.2029526349301407
07-05-23,20:44:09,0.5940063681415162
07-05-23,20:44:09,-0.7469558968075249
07-05-23,20:44:10,-0.9976988775449938
07-05-23,20:44:10,0.576906996589925
07-05-23,20:44:10,-0.1055141616877977
07-05-23,20:44:10,1.0645859325127955
07-05-23,20:44:15,3.6737432698665446
07-05-23,20:44:15,0.9358626804703039
07-05-23,20:44:15,0.678650584429247
07-05-23,20:44:15,-3.481544676118097
07-05-23,20:44:15,4.048843225567001
07-05-23,20:44:18,4.140159678986157
07-05-23,20:44:23,-1.9694139698555935
07-05-23,20:44:23,-0.7849166117395829
07-05-23,20:44:28,-1.905655405533386
07-05-23,20:44:28,-1.6149633915991677
07-05-23,20:44:32,-2.799452968097135
07-05-23,20:44:32,-0.13820423148944716
07-05-23,20:44:32,3.356091249811659
07-05-23,20:44:33,4.1554093157318786
07-05-23,20:44:38,1.1884209630256506
07-05-23,20:44:38,2.4196321608930096
07-05-23,20:44:42,-0.31075728474094566
07-05-23,20:44:44,0.0970573680050042
07-05-23,20:44:44,-1.052991033896006
07-05-23,20:44:44,-0.4916570579997601
07-05-23,20:44:44,3.63893296319733
07-05-23,20:44:44,4.604227683746435
